State,Year,Question,Weighted_Data_Value,Weighted_Low_Confidence_Limit,Weighted_High_Confidence_Limit,Total_Sample_Size
West Virginia,2015,Percent of adults aged 18 years and older who have obesity,35.635000612219905,33.081789518795155,38.26400759152688,32668.0
West Virginia,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),48.100704182416784,45.368634922570415,50.80822155834654,32804.0
West Virginia,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,13.73088966660527,11.939724933996438,15.795895499478114,32574.0
West Virginia,2015,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),32.8472476076187,30.311504969383673,35.491442813625035,32499.0
West Virginia,2015,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,20.680079350980044,18.54881861787174,23.00702315390537,33774.0
West Virginia,2015,Percent of adults who engage in no leisure-time physical activity,30.848779843960816,28.49301929958351,33.37198334017716,34094.0
West Virginia,2016,Percent of adults aged 18 years and older who have an overweight classification,33.45623817333165,31.18092594928724,35.83122240444052,39635.0
West Virginia,2016,Percent of adults aged 18 years and older who have obesity,37.712872461208526,35.36172827046802,40.13491106345402,39635.0
West Virginia,2016,Percent of adults who engage in no leisure-time physical activity,28.495244456944636,26.429053578962172,30.71250878919984,42666.0
West Virginia,2017,Percent of adults aged 18 years and older who have an overweight classification,33.85268155327091,31.16924890314976,36.64031170191868,30542.0
West Virginia,2017,Percent of adults aged 18 years and older who have obesity,38.18348176281842,35.37792547966734,41.037626874467946,30542.0
West Virginia,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),48.15825716625717,45.230060606060604,51.10613267813268,30525.0
West Virginia,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,14.945030105616427,12.915743756786103,17.274477675780606,30393.0
West Virginia,2017,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),31.500356118310414,28.841365779668287,34.31994262538333,30327.0
West Virginia,2017,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,22.22559445916185,19.83583032779037,24.890817401295845,31331.0
West Virginia,2017,Percent of adults who engage in no leisure-time physical activity,31.754365947196607,29.19497004849292,34.441675382713704,31551.0
West Virginia,2017,Percent of adults who report consuming fruit less than one time daily,44.7259140976341,41.82822133872125,47.667349931564885,30686.0
West Virginia,2017,Percent of adults who report consuming vegetables less than one time daily,18.09427088498793,15.935449105755565,20.526047142054285,30249.0
West Virginia,2018,Percent of adults aged 18 years and older who have an overweight classification,32.71385937556659,29.87912390760416,35.6708126337165,27577.0
West Virginia,2018,Percent of adults aged 18 years and older who have obesity,39.52940493889835,36.553047829713165,42.59534757225224,27577.0
West Virginia,2018,Percent of adults who engage in no leisure-time physical activity,28.43935678323116,25.945299174572735,31.139045107374045,29197.0
West Virginia,2019,Percent of adults aged 18 years and older who have an overweight classification,32.682353931638325,29.88075770331706,35.61467250378851,29695.0
West Virginia,2019,Percent of adults aged 18 years and older who have obesity,39.74417241959925,36.75083347364876,42.81142953359152,29695.0
West Virginia,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),47.761279391424615,44.62151106500692,50.886542185338875,28920.0
West Virginia,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,16.784780790409144,14.522199763016658,19.376908064403707,28694.0
West Virginia,2019,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),31.71064393939394,28.850282369146008,34.752575757575755,29040.0
West Virginia,2019,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,25.7200013374348,23.091393607061658,28.57829008960813,29908.0
West Virginia,2019,Percent of adults who engage in no leisure-time physical activity,31.43284410819236,28.786911062765853,34.25108939182388,30797.0
West Virginia,2019,Percent of adults who report consuming fruit less than one time daily,45.93291857523758,42.81043617966774,49.06940589321119,29254.0
West Virginia,2019,Percent of adults who report consuming vegetables less than one time daily,19.584849550056244,17.18218855455568,22.305051321709787,28448.0
West Virginia,2020,Percent of adults aged 18 years and older who have an overweight classification,32.24694854407659,29.682212880856678,34.94885090976037,32591.0
West Virginia,2020,Percent of adults aged 18 years and older who have obesity,39.12294191648001,36.410892577705496,41.93090730569789,32591.0
West Virginia,2020,Percent of adults who engage in no leisure-time physical activity,29.96580641469486,27.60143915767789,32.469508740808564,34951.0
West Virginia,2021,Percent of adults aged 18 years and older who have an overweight classification,33.262961376836806,30.84876475469072,35.784162629479944,37361.0
West Virginia,2021,Percent of adults aged 18 years and older who have obesity,40.53939134391478,37.996673001257996,43.16470115896256,37361.0
West Virginia,2021,Percent of adults who engage in no leisure-time physical activity,30.62650113316564,28.405015814509504,32.976305630961576,40153.0
West Virginia,2021,Percent of adults who report consuming fruit less than one time daily,45.64846099751163,43.00119008979768,48.28103700097371,36972.0
West Virginia,2021,Percent of adults who report consuming vegetables less than one time daily,18.699906701059216,16.706218099994512,20.927267987486964,36442.0
Wisconsin,2011,Percent of adults aged 18 years and older who have an overweight classification,36.52203200216964,33.004627432368295,40.26794019933555,29498.0
Wisconsin,2011,Percent of adults aged 18 years and older who have obesity,28.057231404958674,24.694848259043493,31.713409429616583,29524.0
Wisconsin,2011,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),57.36237190435526,53.41951679476231,61.23904070594933,28104.0
Wisconsin,2011,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,21.802159152146576,18.65919166516975,25.422353152505835,27835.0
Wisconsin,2011,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),35.76205137416921,32.218875516436135,39.57406502604635,27835.0
Wisconsin,2011,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,28.63233654688869,25.16830499561788,32.45182471516214,28525.0
Wisconsin,2011,Percent of adults who engage in no leisure-time physical activity,23.115447686636582,20.094274296344782,26.51014572639267,29027.0
Wisconsin,2012,Percent of adults aged 18 years and older who have an overweight classification,36.84300040518638,33.39393233387358,40.494820367368995,29616.0
Wisconsin,2012,Percent of adults aged 18 years and older who have obesity,29.94295313344138,26.65660453808752,33.48486291193949,29616.0
Wisconsin,2012,Percent of adults who engage in no leisure-time physical activity,20.662388959390864,17.946843274111675,23.6786230964467,31520.0
Wisconsin,2013,Percent of adults aged 18 years and older who have an overweight classification,36.82156862745098,33.45482893847195,40.41301960784314,36975.0
Wisconsin,2013,Percent of adults aged 18 years and older who have obesity,30.037127789046654,26.88507640297498,33.43569709263016,36975.0
Wisconsin,2013,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),53.6124400355345,49.82335208765176,57.33791530944626,33770.0
